customer_sk,customer_id_nk,customer_key,first_name,last_name,marital_status,gender,create_date,birthdate,country,full_name,age
5721,20533.0,AW00020533,Luis,Perry,Married,Male,2026-01-05,1956-03-06,,Luis Perry,58.0
5722,20534.0,AW00020534,Dalton,Lopez,Married,Male,2026-01-05,1966-09-06,,Dalton Lopez,47.0
5723,20535.0,AW00020535,Riley,Torres,Married,Female,2026-01-05,1972-02-05,,Riley Torres,42.0
5724,20536.0,AW00020536,Taylor,Gray,Single,Female,2026-01-05,1955-08-10,,Taylor Gray,58.0
5725,20519.0,AW00020519,Trevor,Diaz,Married,Male,2026-01-05,1953-08-19,Canada,Trevor Diaz,60.0
5726,20517.0,AW00020517,Amber,Edwards,Married,Female,2026-01-05,1953-06-09,Canada,Amber Edwards,61.0
5727,20538.0,AW00020538,Hailey,Bennett,Married,Female,2026-01-05,1962-08-12,,Hailey Bennett,51.0
5728,20516.0,AW00020516,Gabriel,Russell,Married,Male,2026-01-05,1953-01-29,United States,Gabriel Russell,61.0
5729,20499.0,AW00020499,Christian,Robinson,Single,Male,2026-01-05,1955-12-21,Canada,Christian Robinson,58.0
5730,20500.0,AW00020500,Morgan,Butler,Married,Female,2026-01-05,1949-10-24,Canada,Morgan Butler,64.0
5731,20501.0,AW00020501,Morgan,Nelson,Married,Female,2026-01-05,1950-03-16,United States,Morgan Nelson,64.0
5732,20502.0,AW00020502,John,Harris,Married,Male,2026-01-05,1949-10-24,United States,John Harris,64.0
5733,20503.0,AW00020503,Tony,Jai,Married,Male,2026-01-05,1950-08-31,United States,Tony Jai,63.0
5734,20504.0,AW00020504,Rakesh,Tangirala,Married,Female,2026-01-05,1951-03-06,United States,Rakesh Tangirala,63.0
5735,20505.0,AW00020505,Alexa,Cox,Married,Female,2026-01-05,1950-11-07,United States,Alexa Cox,63.0
5736,20506.0,AW00020506,Paige,Bradley,Married,Female,2026-01-05,1950-10-13,United States,Paige Bradley,63.0
5737,20507.0,AW00020507,Joshua,Anderson,Married,Male,2026-01-05,1961-08-11,United States,Joshua Anderson,52.0
5738,20508.0,AW00020508,Logan,Robinson,Single,Male,2026-01-05,1951-04-06,Canada,Logan Robinson,63.0
5739,20509.0,AW00020509,Alexandria,Murphy,Married,Female,2026-01-05,1950-10-19,United States,Alexandria Murphy,63.0
5740,20510.0,AW00020510,Caitlin,Cox,Married,Female,2026-01-05,1952-05-07,United States,Caitlin Cox,62.0
5741,20511.0,AW00020511,Matthew,Taylor,Married,Male,2026-01-05,1952-04-17,United States,Matthew Taylor,62.0
5742,20512.0,AW00020512,Sydney,Parker,Married,Female,2026-01-05,1952-09-05,United States,Sydney Parker,61.0
5743,20513.0,AW00020513,Joseph,Smith,Single,Male,2026-01-05,1952-08-02,United States,Joseph Smith,61.0
5744,20514.0,AW00020514,Hannah,Griffin,Married,Female,2026-01-05,1952-10-31,United States,Hannah Griffin,61.0
5745,20515.0,AW00020515,Jenna,Edwards,Single,Female,2026-01-05,1952-09-23,United States,Jenna Edwards,61.0
5746,20537.0,AW00020537,Thomas,Evans,Single,Male,2026-01-05,1955-11-12,,Thomas Evans,58.0
5747,20539.0,AW00020539,Luis,Baker,Married,Male,2026-01-05,1957-03-20,,Luis Baker,57.0
5748,20497.0,AW00020497,Francisco,Javier Castrejón,Married,Female,2026-01-05,1949-09-01,United States,Francisco Javier Castrejón,64.0
5749,20560.0,AW00020560,Mindy,Raji,Married,Female,2026-01-05,1977-12-01,Germany,Mindy Raji,36.0
5750,20562.0,AW00020562,Jim,Rodman,Married,Female,2026-01-05,1966-09-09,United Kingdom,Jim Rodman,47.0
5751,20563.0,AW00020563,Kendra,Blanco,Married,Female,2026-01-05,1950-02-22,Germany,Kendra Blanco,64.0
5752,20564.0,AW00020564,Jessie,Gao,Single,Male,2026-01-05,1950-04-27,United Kingdom,Jessie Gao,64.0
5753,20565.0,AW00020565,Tasha,Yuan,Married,Female,2026-01-05,1949-11-08,United Kingdom,Tasha Yuan,64.0
5754,20566.0,AW00020566,George,Mehta,Married,Male,2026-01-05,1950-08-11,United Kingdom,George Mehta,63.0
5755,20567.0,AW00020567,Nicolas,Anand,Married,Male,2026-01-05,1962-02-08,United Kingdom,Nicolas Anand,52.0
5756,20568.0,AW00020568,Dustin,Raji,Married,Male,2026-01-05,1951-12-16,France,Dustin Raji,62.0
5757,20569.0,AW00020569,Patricia,Patel,Married,Female,2026-01-05,1957-11-15,United Kingdom,Patricia Patel,56.0
5758,20570.0,AW00020570,George,Martinez,Married,Male,2026-01-05,1957-08-07,United Kingdom,George Martinez,56.0
5759,20571.0,AW00020571,Allison,Gray,Single,Female,2026-01-05,1952-04-10,United Kingdom,Allison Gray,62.0
5760,20572.0,AW00020572,Caroline,Diaz,Married,Female,2026-01-05,1959-01-21,Germany,Caroline Diaz,55.0
5761,20573.0,AW00020573,Megan,Ward,Married,Female,2026-01-05,1975-05-17,France,Megan Ward,39.0
5762,20574.0,AW00020574,Brett,Patel,Married,Male,2026-01-05,1960-05-13,Germany,Brett Patel,54.0
5763,20575.0,AW00020575,Stacey,Cai,Married,Female,2026-01-05,1959-09-12,United Kingdom,Stacey Cai,54.0
5764,20576.0,AW00020576,Johnathan,Kapoor,Single,Male,2026-01-05,1959-12-24,United Kingdom,Johnathan Kapoor,54.0
5765,20577.0,AW00020577,Sheila,Romero,Married,Female,2026-01-05,1960-05-26,United Kingdom,Sheila Romero,54.0
5766,20578.0,AW00020578,Martin,Kapoor,Married,Male,2026-01-05,1958-08-29,France,Martin Kapoor,55.0
5767,20561.0,AW00020561,Willie,Liu,Single,Male,2026-01-05,1960-11-19,United Kingdom,Willie Liu,53.0
5768,20559.0,AW00020559,Isabella,Diaz,Married,Female,2026-01-05,1961-04-18,France,Isabella Diaz,53.0
5769,20540.0,AW00020540,Jasmine,Flores,Married,Female,2026-01-05,1956-12-18,,Jasmine Flores,57.0
5770,20558.0,AW00020558,Brianna,Stewart,Married,Female,2026-01-05,1961-12-01,United Kingdom,Brianna Stewart,52.0
5771,20541.0,AW00020541,Allison,Hernandez,Married,Female,2026-01-05,1957-03-01,,Allison Hernandez,57.0
5772,20542.0,AW00020542,Hailey,Green,Married,Female,2026-01-05,1956-11-04,,Hailey Green,57.0
5773,20543.0,AW00020543,Seth,Miller,Married,Male,2026-01-05,1962-02-12,,Seth Miller,52.0
5774,20544.0,AW00020544,Dalton,Hall,Married,Male,2026-01-05,1958-04-25,,Dalton Hall,56.0
5775,20545.0,AW00020545,Vanessa,Butler,Single,Female,2026-01-05,1958-02-18,,Vanessa Butler,56.0
5776,20546.0,AW00020546,Ruth,Fernandez,Married,Female,2026-01-05,1958-04-25,Canada,Ruth Fernandez,56.0
5777,20547.0,AW00020547,Ethan,Chen,Married,Male,2026-01-05,1959-03-07,Canada,Ethan Chen,55.0
5778,20548.0,AW00020548,Phillip,Rodriguez,Married,Male,2026-01-05,1963-05-02,Germany,Phillip Rodriguez,51.0
5779,20549.0,AW00020549,Jennifer,Morris,Married,Female,2026-01-05,1962-11-06,Germany,Jennifer Morris,51.0
5780,20550.0,AW00020550,Mohamed,Pal,Married,Female,2026-01-05,1979-12-13,United Kingdom,Mohamed Pal,34.0
5781,20551.0,AW00020551,Daisy,Blanco,Married,Female,2026-01-05,1962-11-05,United Kingdom,Daisy Blanco,51.0
5782,20552.0,AW00020552,Heather,Liang,Married,Female,2026-01-05,1968-02-17,United Kingdom,Heather Liang,46.0
5783,20553.0,AW00020553,Damien,Xie,Married,Male,2026-01-05,1962-05-24,France,Damien Xie,52.0
5784,20554.0,AW00020554,Donna,Tang,Married,Female,2026-01-05,1961-09-11,Germany,Donna Tang,52.0
5785,20555.0,AW00020555,Kelvin,Raje,Married,Male,2026-01-05,1962-03-12,Germany,Kelvin Raje,52.0
5786,20556.0,AW00020556,Glenn,Sun,Married,Male,2026-01-05,1967-11-29,Germany,Glenn Sun,46.0
5787,20557.0,AW00020557,Lindsay,Lal,Married,Female,2026-01-05,1962-02-12,United Kingdom,Lindsay Lal,52.0
5788,20498.0,AW00020498,Miguel,Phillips,Married,Male,2026-01-05,1949-11-08,Canada,Miguel Phillips,64.0
5789,20496.0,AW00020496,Jada,Roberts,Married,Female,2026-01-05,1949-03-03,United States,Jada Roberts,65.0
5790,20414.0,AW00020414,Amanda,Bailey,Married,Female,2026-01-05,1982-05-23,United States,Amanda Bailey,32.0
5791,20434.0,AW00020434,Nathan,Sharma,Single,Male,2026-01-05,1981-04-11,United States,Nathan Sharma,33.0
5792,20436.0,AW00020436,Anna,Barnes,Single,Female,2026-01-05,1980-10-23,United States,Anna Barnes,33.0
5793,20437.0,AW00020437,Gabriella,Howard,Single,Female,2026-01-05,1981-04-10,United States,Gabriella Howard,33.0
5794,20438.0,AW00020438,Robert,Scott,Single,Male,2026-01-05,1981-06-20,United States,Robert Scott,33.0
5795,20439.0,AW00020439,Chloe,Rogers,Married,Female,2026-01-05,1984-03-31,United States,Chloe Rogers,30.0
5796,20440.0,AW00020440,Alexandra,Hughes,Single,Female,2026-01-05,1984-05-22,United States,Alexandra Hughes,30.0
5797,20441.0,AW00020441,Abigail,Henderson,Married,Female,2026-01-05,1984-10-16,Canada,Abigail Henderson,29.0
5798,20442.0,AW00020442,Jorge,Chen,Married,Male,2026-01-05,1978-07-15,United States,Jorge Chen,35.0
5799,20443.0,AW00020443,Adrian,Cox,Single,Male,2026-01-05,1981-10-06,United States,Adrian Cox,32.0
5800,20444.0,AW00020444,Cara,Zeng,Single,Female,2026-01-05,1966-09-09,Australia,Cara Zeng,47.0
5801,20445.0,AW00020445,Barbara,Deng,Married,Female,2026-01-05,1966-10-15,Australia,Barbara Deng,47.0
5802,20446.0,AW00020446,Clayton,Rai,Married,Male,2026-01-05,1960-08-06,Australia,Clayton Rai,53.0
5803,20447.0,AW00020447,Jodi,Goel,Single,Female,2026-01-05,1961-08-30,Australia,Jodi Goel,52.0
5804,20448.0,AW00020448,Jésus,Blanco,Married,Male,2026-01-05,1967-02-18,Australia,Jésus Blanco,47.0
5805,20449.0,AW00020449,Rachel,Walker,Single,Female,2026-01-05,1981-10-05,United States,Rachel Walker,32.0
5806,20450.0,AW00020450,Edwin,Tang,Single,Male,2026-01-05,1962-08-10,Australia,Edwin Tang,51.0
5807,20451.0,AW00020451,Kelli,Anand,Single,Female,2026-01-05,1962-11-12,Australia,Kelli Anand,51.0
5808,20452.0,AW00020452,Kelli,Xie,Single,Female,2026-01-05,1974-04-06,Australia,Kelli Xie,40.0
5809,20435.0,AW00020435,Natalie,Green,Married,Female,2026-01-05,1981-05-25,United States,Natalie Green,33.0
5810,20433.0,AW00020433,Chloe,Taylor,Married,Female,2026-01-05,1980-12-24,United States,Chloe Taylor,33.0
5811,20454.0,AW00020454,Fernando,Martinez,Single,Male,2026-01-05,1963-12-07,Australia,Fernando Martinez,50.0
5812,20432.0,AW00020432,Juan,Sanders,Single,Male,2026-01-05,1980-08-19,United States,Juan Sanders,33.0
5813,20415.0,AW00020415,Evelyn,Sai,Married,Female,2026-01-05,1954-12-14,Australia,Evelyn Sai,59.0
5814,20416.0,AW00020416,Dale,Goel,Single,Male,2026-01-05,1960-12-18,Australia,Dale Goel,53.0
5815,20417.0,AW00020417,Bruce,Vazquez,Married,Male,2026-01-05,1955-08-11,Australia,Bruce Vazquez,58.0
5816,20418.0,AW00020418,Joe,Vazquez,Married,Male,2026-01-05,1955-10-11,Australia,Joe Vazquez,58.0
5817,20419.0,AW00020419,Billy,Romero,Married,Male,2026-01-05,1962-04-04,Australia,Billy Romero,52.0
5818,20420.0,AW00020420,Evelyn,Mehta,Married,Female,2026-01-05,1956-08-03,Australia,Evelyn Mehta,57.0
5819,20421.0,AW00020421,Victoria,Alexander,Single,Female,2026-01-05,1986-01-15,United States,Victoria Alexander,28.0
5820,20422.0,AW00020422,Maria,Brooks,Single,Female,2026-01-05,1986-02-14,United States,Maria Brooks,28.0
5821,20423.0,AW00020423,Alicia,Goel,Single,Female,2026-01-05,1963-10-07,Australia,Alicia Goel,50.0
5822,20424.0,AW00020424,Marie,Romero,Married,Female,2026-01-05,1957-07-12,Australia,Marie Romero,56.0
5823,20425.0,AW00020425,Sabrina,Torres,Married,Female,2026-01-05,1963-11-14,Australia,Sabrina Torres,50.0
5824,20426.0,AW00020426,Johnathan,Perez,Married,Male,2026-01-05,1958-04-03,Australia,Johnathan Perez,56.0
5825,20427.0,AW00020427,Mario,Raje,Single,Male,2026-01-05,1958-10-05,Australia,Mario Raje,55.0
5826,20428.0,AW00020428,Brent,Ma,Married,Male,2026-01-05,1959-01-01,Australia,Brent Ma,55.0
5827,20429.0,AW00020429,Curtis,Gao,Married,Male,2026-01-05,1958-10-23,Australia,Curtis Gao,55.0
5828,20430.0,AW00020430,Maurice,Ashe,Married,Male,2026-01-05,1959-08-04,Australia,Maurice Ashe,54.0
5829,20431.0,AW00020431,Corey,Raje,Single,Male,2026-01-05,1981-06-07,United States,Corey Raje,33.0
5830,20453.0,AW00020453,Bryant,Arun,Married,Male,2026-01-05,1969-09-13,Australia,Bryant Arun,44.0
5831,20455.0,AW00020455,Bruce,Blanco,Married,Male,2026-01-05,1969-12-01,Australia,Bruce Blanco,44.0
5832,20495.0,AW00020495,Wesley,Wang,Married,Male,2026-01-05,1949-03-10,United States,Wesley Wang,65.0
5833,20476.0,AW00020476,Destiny,Long,Single,Female,2026-01-05,1971-03-06,United States,Destiny Long,43.0
5834,20478.0,AW00020478,Jonathan,Moore,Married,Male,2026-01-05,1975-10-31,Canada,Jonathan Moore,38.0
5835,20479.0,AW00020479,Andrew,Jackson,Married,Male,2026-01-05,1975-05-17,Canada,Andrew Jackson,39.0
5836,20480.0,AW00020480,Carlos,Cox,Single,Male,2026-01-05,1973-05-20,United States,Carlos Cox,41.0
5837,20481.0,AW00020481,Jordan,Edwards,Married,Male,2026-01-05,1973-03-03,United States,Jordan Edwards,41.0
5838,20482.0,AW00020482,Gina,Diaz,Single,Female,2026-01-05,1973-04-18,United States,Gina Diaz,41.0
5839,20483.0,AW00020483,Austin,Kumar,Married,Male,2026-01-05,1967-09-07,Canada,Austin Kumar,46.0
5840,20484.0,AW00020484,Gabriella,Morgan,Single,Female,2026-01-05,1947-08-22,United States,Gabriella Morgan,66.0
5841,20485.0,AW00020485,Richard,Reed,Married,Male,2026-01-05,1959-01-08,United States,Richard Reed,55.0
5842,20486.0,AW00020486,Jack,Butler,Married,Male,2026-01-05,1948-03-09,United States,Jack Butler,66.0
5843,20487.0,AW00020487,Alexander,White,Married,Male,2026-01-05,1947-09-01,United States,Alexander White,66.0
5844,20488.0,AW00020488,Cassidy,Foster,Married,Female,2026-01-05,1947-09-12,United States,Cassidy Foster,66.0
5845,20489.0,AW00020489,Jacob,Davis,Single,Male,2026-01-05,1953-10-04,United States,Jacob Davis,60.0
5846,20490.0,AW00020490,Kaylee,Roberts,Married,Female,2026-01-05,1948-09-29,United States,Kaylee Roberts,65.0
5847,20491.0,AW00020491,Dakota,Perry,Married,Male,2026-01-05,1948-07-10,United States,Dakota Perry,65.0
5848,20492.0,AW00020492,Madison,Martin,Married,Female,2026-01-05,1948-08-12,Canada,Madison Martin,65.0
5849,20493.0,AW00020493,Matthew,Jackson,Married,Male,2026-01-05,1954-02-07,United States,Matthew Jackson,60.0
5850,20494.0,AW00020494,Jesse,Peterson,Married,Male,2026-01-05,1959-12-08,United States,Jesse Peterson,54.0
5851,20477.0,AW00020477,Brandon,Washington,Single,Male,2026-01-05,1970-08-17,United States,Brandon Washington,43.0
5852,20475.0,AW00020475,Blake,Martinez,Married,Male,2026-01-05,1971-03-26,United States,Blake Martinez,43.0
5853,20456.0,AW00020456,Alfredo,Ramos,Single,Male,2026-01-05,1963-08-10,Australia,Alfredo Ramos,50.0
5854,20474.0,AW00020474,Edward,Turner,Married,Male,2026-01-05,1976-04-01,United States,Edward Turner,38.0
5855,20457.0,AW00020457,Alexandra,Morris,Married,Female,2026-01-05,1985-04-07,United States,Alexandra Morris,29.0
5856,20458.0,AW00020458,Erick,Subram,Married,Male,2026-01-05,1980-05-13,United States,Erick Subram,34.0
5857,20459.0,AW00020459,Maria,Barnes,Married,Female,2026-01-05,1980-04-05,United States,Maria Barnes,34.0
5858,20460.0,AW00020460,Wesley,Zeng,Married,Male,2026-01-05,1975-09-19,Australia,Wesley Zeng,38.0
5859,20461.0,AW00020461,Mackenzie,Nelson,Single,Female,2026-01-05,1971-12-19,United States,Mackenzie Nelson,42.0
5860,20462.0,AW00020462,Haley,Mitchell,Single,Female,2026-01-05,1972-02-21,United States,Haley Mitchell,42.0
5861,20463.0,AW00020463,Jasmine,Bryant,Married,Female,2026-01-05,1963-02-23,United States,Jasmine Bryant,51.0
5862,20464.0,AW00020464,Amy,Lu,Married,Female,2026-01-05,1962-07-23,United States,Amy Lu,51.0
5863,20465.0,AW00020465,Isabel,Henderson,Married,Female,2026-01-05,1968-06-05,United States,Isabel Henderson,46.0
5864,20466.0,AW00020466,Benjamin,Jai,Married,Male,2026-01-05,1968-02-01,United States,Benjamin Jai,46.0
5865,20467.0,AW00020467,Gabrielle,Bennett,Married,Female,2026-01-05,1961-11-30,United States,Gabrielle Bennett,52.0
5866,20468.0,AW00020468,Olivia,Richardson,Married,Female,2026-01-05,1961-12-03,Canada,Olivia Richardson,52.0
5867,20469.0,AW00020469,Manuel,Suri,Married,Male,2026-01-05,1961-08-31,United States,Manuel Suri,52.0
5868,20470.0,AW00020470,Melissa,Gonzales,Single,Female,2026-01-05,1967-08-23,Canada,Melissa Gonzales,46.0
5869,20471.0,AW00020471,Carlos,Gonzalez,Married,Male,2026-01-05,1937-07-04,United States,Carlos Gonzalez,76.0
5870,20472.0,AW00020472,Edward,Coleman,Single,Male,2026-01-05,1976-01-17,United States,Edward Coleman,38.0
5871,20473.0,AW00020473,Mason,Rivera,Married,Male,2026-01-05,1970-10-01,United States,Mason Rivera,43.0
5872,20916.0,AW00020916,Kathleen,Carlson,Single,Female,2026-01-05,1970-11-09,Germany,Kathleen Carlson,43.0
5873,20918.0,AW00020918,Neil,Ramos,Married,Male,2026-01-05,1975-10-31,France,Neil Ramos,38.0
5874,21590.0,AW00021590,Taylor,Gonzales,Married,Female,2026-01-05,1976-05-06,United States,Taylor Gonzales,38.0
5875,21370.0,AW00021370,Emmanuel,Martinez,Married,Male,2026-01-05,1960-02-01,Australia,Emmanuel Martinez,54.0
5876,21362.0,AW00021362,Angel,Evans,Married,Male,2026-01-05,1958-09-16,Australia,Angel Evans,55.0
5877,21363.0,AW00021363,Tammy,Arthur,Married,Female,2026-01-05,1953-08-08,Australia,Tammy Arthur,60.0
5878,21364.0,AW00021364,Charles,Gray,Single,Male,2026-01-05,1982-10-07,Canada,Charles Gray,31.0
5879,21365.0,AW00021365,Gloria,Ramos,Married,Female,2026-01-05,1953-12-04,Australia,Gloria Ramos,60.0
5880,21366.0,AW00021366,Kelvin,Andersen,Married,Male,2026-01-05,1954-04-25,Australia,Kelvin Andersen,60.0
5881,21367.0,AW00021367,Cindy,Rana,Married,Female,2026-01-05,1953-09-13,Australia,Cindy Rana,60.0
5882,21368.0,AW00021368,Mason,Collins,Married,Male,2026-01-05,1983-03-26,,Mason Collins,31.0
5883,21369.0,AW00021369,Sarah,Rodriguez,Married,Female,2026-01-05,1982-07-16,,Sarah Rodriguez,31.0
5884,21371.0,AW00021371,Ann,Patel,Married,Female,2026-01-05,1954-10-11,Australia,Ann Patel,59.0
5885,20919.0,AW00020919,Gretchen,Rivas,Single,Female,2026-01-05,1980-09-16,France,Gretchen Rivas,33.0
5886,21372.0,AW00021372,Wayne,Raje,Single,Male,2026-01-05,1954-09-15,Australia,Wayne Raje,59.0
5887,21373.0,AW00021373,Clayton,Liu,Married,Male,2026-01-05,1954-08-22,Australia,Clayton Liu,59.0
5888,21374.0,AW00021374,Stacey,Zhou,Married,Female,2026-01-05,1955-05-03,Australia,Stacey Zhou,59.0
5889,21375.0,AW00021375,Carl,Sharma,Single,Male,2026-01-05,1954-11-21,Australia,Carl Sharma,59.0
5890,21376.0,AW00021376,Paula,Ramos,Married,Female,2026-01-05,1966-09-06,Australia,Paula Ramos,47.0
5891,21377.0,AW00021377,Allison,Bailey,Single,Female,2026-01-05,1955-08-17,Australia,Allison Bailey,58.0
5892,21378.0,AW00021378,Rebekah,Diaz,Married,Female,2026-01-05,1956-06-07,Australia,Rebekah Diaz,58.0
5893,21379.0,AW00021379,Colleen,Huang,Married,Female,2026-01-05,1955-10-06,Australia,Colleen Huang,58.0
5894,21361.0,AW00021361,Ricky,Romero,Married,Male,2026-01-05,1952-09-12,Australia,Ricky Romero,61.0
5895,21360.0,AW00021360,Orlando,Gill,Married,Male,2026-01-05,1953-05-12,Australia,Orlando Gill,61.0
5896,21359.0,AW00021359,Johnny,Luo,Married,Male,2026-01-05,1957-05-23,Australia,Johnny Luo,57.0
5897,21358.0,AW00021358,Cody,Reed,Married,Male,2026-01-05,1946-10-30,,Cody Reed,67.0
5898,21341.0,AW00021341,Louis,Liu,Married,Male,2026-01-05,1944-03-15,,Louis Liu,70.0
5899,21342.0,AW00021342,Tonya,Xie,Married,Female,2026-01-05,1944-05-21,,Tonya Xie,70.0
5900,21343.0,AW00021343,Colin,Zeng,Married,Male,2026-01-05,1949-02-06,,Colin Zeng,65.0
5901,21344.0,AW00021344,Trevor,Perry,Married,Male,2026-01-05,1954-08-20,,Trevor Perry,59.0
5902,21345.0,AW00021345,Kristina,Martinez,Married,Female,2026-01-05,1944-01-08,Canada,Kristina Martinez,70.0
5903,21346.0,AW00021346,Christian,Rodriguez,Married,Male,2026-01-05,1945-03-01,,Christian Rodriguez,69.0
5904,21347.0,AW00021347,Alisha,Raji,Single,Female,2026-01-05,1944-10-09,Canada,Alisha Raji,69.0
5905,21348.0,AW00021348,Alexis,Patterson,Married,Female,2026-01-05,1945-04-14,Canada,Alexis Patterson,69.0
5906,21349.0,AW00021349,Bryan,Kelly,Married,Male,2026-01-05,1945-03-21,Canada,Bryan Kelly,69.0
5907,21350.0,AW00021350,Mindy,Sharma,Married,Female,2026-01-05,1945-10-30,,Mindy Sharma,68.0
5908,21351.0,AW00021351,James,Coleman,Married,Male,2026-01-05,1946-01-24,,James Coleman,68.0
5909,21352.0,AW00021352,Morgan,Long,Married,Female,2026-01-05,1946-09-10,Canada,Morgan Long,67.0
5910,21353.0,AW00021353,Karen,Wu,Single,Female,2026-01-05,1946-07-05,,Karen Wu,67.0
5911,21354.0,AW00021354,Morgan,Bailey,Single,Female,2026-01-05,1947-04-15,Canada,Morgan Bailey,67.0
5912,21355.0,AW00021355,Mya,Diaz,Married,Female,2026-01-05,1947-02-16,,Mya Diaz,67.0
5913,21356.0,AW00021356,Gabriella,Evans,Single,Female,2026-01-05,1947-06-06,,Gabriella Evans,67.0
5914,21357.0,AW00021357,Jada,Nelson,Single,Female,2026-01-05,1946-11-01,,Jada Nelson,67.0
5915,21380.0,AW00021380,Candace,Sara,Married,Female,2026-01-05,1955-12-02,Australia,Candace Sara,58.0
5916,21381.0,AW00021381,Francis,Ruiz,Married,Male,2026-01-05,1955-07-02,Australia,Francis Ruiz,59.0
5917,21382.0,AW00021382,Brad,Chander,Married,Male,2026-01-05,1961-05-20,Australia,Brad Chander,53.0
5918,21403.0,AW00021403,Lisa,Roy,Single,Male,2026-01-05,1963-04-18,Australia,Lisa Roy,51.0
5919,21405.0,AW00021405,Bonnie,Shen,Married,Female,2026-01-05,1975-03-22,Australia,Bonnie Shen,39.0
